sample_idx,influence_epoch_0,influence_epoch_1,influence_epoch_2,influence_epoch_3,influence_epoch_4,influence_epoch_5,influence_epoch_6,influence_epoch_7,influence_epoch_8,influence_epoch_9,influence_epoch_10,influence_epoch_11,influence_epoch_12,influence_epoch_13,influence_epoch_14,influence_epoch_15,influence_epoch_16,influence_epoch_17,influence_epoch_18,influence_epoch_19,influence_epoch_20
0,2.927471852708323e-05,2.886599042516931e-05,2.8554360084702803e-05,2.8115633800646827e-05,2.718432227500495e-05,2.6430850305771956e-05,2.5528181247996114e-05,2.4598744127600264e-05,2.39578424263347e-05,2.300651848299421e-05,2.2235910480630166e-05,2.126597399903717e-05,2.0675529001881617e-05,1.99118101703772e-05,1.925104512086774e-05,1.8575812386705457e-05,1.7940636189226148e-05,1.7366674424599642e-05,1.676956446922277e-05,1.630003280984149e-05,1.5674391857856472e-05
1,4.5048441717640214e-05,4.5256549165275003e-05,4.4954563745898776e-05,4.4465713263403576e-05,4.2820098247850895e-05,4.1601015738384713e-05,4.062136159396778e-05,3.918420707194645e-05,4.742401315409928e-05,4.541886301154627e-05,4.3817370863176036e-05,4.190884360804975e-05,4.047600861863991e-05,3.891341481654537e-05,3.752439501348227e-05,3.6052799833721905e-05,3.465189530480872e-05,3.3534066471668096e-05,2.9993464501459973e-05,2.9067313107742287e-05,2.8098501021557945e-05
2,4.025321645466716e-05,3.954360637893604e-05,3.950828408681268e-05,3.918512457397168e-05,3.202171075298611e-05,3.064397970543962e-05,3.008209164641081e-05,2.855482167509042e-05,2.7837269424527035e-05,2.6559584807385668e-05,2.5767717640760567e-05,2.438762910513433e-05,2.350039737430767e-05,2.2551714008947583e-05,2.1561572113037005e-05,2.0852814019031326e-05,1.999611650186104e-05,1.9383161007627475e-05,1.876858211743721e-05,1.7952935075534706e-05,1.734959083696408e-05
3,4.9875004891309796e-05,4.931191011034962e-05,4.868253450142117e-05,4.766273275009418e-05,4.591886083926114e-05,4.000782861758073e-05,3.8819377413127764e-05,3.749597468434828e-05,3.632447007598441e-05,3.498295669673813e-05,3.379385604286885e-05,3.233890282240201e-05,3.1187548584068544e-05,3.002914252171346e-05,2.891846952653599e-05,2.775487724762814e-05,2.6641743126433434e-05,2.579631909139084e-05,2.491286366167294e-05,2.4112209990809923e-05,2.321527499249593e-05
4,2.440811543917572e-05,2.5109160690037468e-05,1.4771439345126914e-05,1.4855866489467299e-05,1.5820861712942146e-05,1.7747610475173317e-05,1.8047697817903957e-05,1.894662856338669e-05,1.9309378243797002e-05,1.990398358030628e-05,1.9821207422955574e-05,2.098763728820287e-05,2.1452891701602182e-05,2.1778666863730764e-05,2.1586510386790587e-05,2.1609735940043914e-05,2.172610796053966e-05,2.1726574062931165e-05,2.1508327938778273e-05,2.1624709608275692e-05,2.1719742335281522e-05
5,2.6296432184220463e-05,2.6719660588396246e-05,2.6372283108907978e-05,2.6270495508560047e-05,2.6000044042312547e-05,2.645723000378395e-05,2.621005014394028e-05,3.0462383103017196e-05,3.018301468870817e-05,3.010506202249304e-05,2.9575554993947596e-05,2.9665985985835263e-05,2.9451145020128487e-05,2.9116190496849168e-05,2.8654673274513632e-05,2.8104560497728987e-05,2.5389548391083073e-05,2.5209613944230614e-05,2.509521462131481e-05,2.5151707515807185e-05,2.494460625870514e-05
6,3.687165957418249e-05,3.7367166272933156e-05,3.716955991447016e-05,3.690483596217844e-05,3.6414291923971386e-05,3.697574033735934e-05,3.690360913291598e-05,3.741786713782909e-05,3.679023442083454e-05,3.65309687262471e-05,3.5749495162581246e-05,3.552548964014228e-05,3.509661004236015e-05,3.457190781418177e-05,3.383096797904173e-05,3.317630464690519e-05,3.251002880418472e-05,3.195570929288593e-05,3.135571394755632e-05,3.1015824062415575e-05,3.053662739344299e-05
7,3.223307624280495e-05,3.2582970867515574e-05,3.230308127836979e-05,3.201574663921881e-05,3.159927222380532e-05,3.2008390900551704e-05,3.1880057862086846e-05,3.212958042188584e-05,3.15801988933019e-05,3.126627199074692e-05,3.060738161112478e-05,3.042228173734993e-05,2.999024554743396e-05,2.9525979443596973e-05,2.8992425121008762e-05,2.8491364934906498e-05,2.7945926101407483e-05,2.7503887181369623e-05,2.6998978715566204e-05,2.679170476591395e-05,2.6327845128191435e-05
8,3.2600045522238526e-05,3.32489548348644e-05,3.311753230472388e-05,3.301909872327009e-05,3.2636779487786584e-05,3.321103326952818e-05,3.313944083016781e-05,3.384243307240747e-05,3.3314031290595264e-05,3.310755537084376e-05,3.245163228687982e-05,3.245027943364904e-05,3.2027671747357985e-05,3.159160518476205e-05,2.985243854309522e-05,2.9470866154834126e-05,2.914358440230533e-05,2.8807241992196373e-05,2.853737554833856e-05,2.8404064071390728e-05,2.803198761317757e-05
9,2.8039733690220723e-05,2.8286408512933997e-05,2.7882307829052106e-05,2.7702345987339202e-05,2.748714526274429e-05,2.7641997637140127e-05,2.742109655750114e-05,2.7416300048412975e-05,2.7059639022866763e-05,2.6823560655358714e-05,2.6309158517065368e-05,2.6089864230462578e-05,2.585446369647851e-05,2.5395951696795975e-05,2.500807224883024e-05,2.4706747614919886e-05,2.4379383589118167e-05,2.391934449959059e-05,2.3489206594848926e-05,2.3173797004981936e-05,2.2900828493012518e-05
