sample_idx,influence_epoch_0,influence_epoch_1,influence_epoch_2,influence_epoch_3,influence_epoch_4,influence_epoch_5,influence_epoch_6,influence_epoch_7,influence_epoch_8,influence_epoch_9,influence_epoch_10,influence_epoch_11,influence_epoch_12,influence_epoch_13,influence_epoch_14,influence_epoch_15,influence_epoch_16,influence_epoch_17,influence_epoch_18,influence_epoch_19,influence_epoch_20
0,8.585791797288866e-06,8.294541772147317e-06,1.3780679826356854e-06,1.4413471566177424e-06,1.4553155151165536e-06,1.5175655709872355e-06,1.5188776445985897e-06,1.5425309808053485e-06,1.5433732386574511e-06,1.5637058136324621e-06,1.5653858846053142e-06,1.5881285646507e-06,1.6344788506138119e-06,1.6537479251144475e-06,1.688158795300879e-06,1.6682952897728118e-06,1.7092295015055894e-06,1.7093304291056594e-06,1.7557502645470245e-06,1.7960555528698272e-06,1.7839928538585719e-06
1,5.174177399290887e-06,4.231969513653158e-06,3.1894301705464373e-06,2.0136576429796446e-06,9.727082580570857e-07,-1.6576782164218445e-07,-1.3235641531617738e-06,-2.4407638371315607e-06,-3.1462324103023294e-06,-4.048992743656681e-06,-4.44044041217792e-06,-4.670623041253723e-06,-5.45358923788483e-06,-6.178540220701122e-06,-6.518960181401194e-06,-7.035701786216861e-06,-7.210682578163538e-06,-7.4922664578992305e-06,-8.200580569302754e-06,-8.450839665087096e-06,-1.0174213876204239e-06
2,6.927594646586228e-05,6.872700830325504e-05,6.64427325726414e-05,6.499551231606729e-05,6.447258084854494e-05,6.14534845721742e-05,6.098005028240636e-05,6.006661677952269e-05,5.959463578051743e-05,5.868048624506325e-05,5.738802989845727e-05,5.6009998196132934e-05,5.532275820359402e-05,5.5029701278549714e-05,5.323247510324036e-05,5.235724221600244e-05,5.1493413681539094e-05,5.0567573500173795e-05,4.948171902226159e-05,4.8538978773749964e-05,4.873713135335621e-05
3,-8.01068649637133e-06,-7.287007225805356e-06,-6.8718231663925544e-06,-6.948580471851592e-06,-7.00388671553712e-06,-7.603053181081697e-06,-6.406342123514729e-06,-5.477213352891679e-06,-4.2990575985577074e-06,-3.964548648156015e-06,-3.6966989954969525e-06,-7.565151334290385e-06,-6.529744592061287e-06,-5.22365658851861e-06,-5.711075224524206e-06,-5.73601976992161e-06,-5.614204345627129e-06,-5.029466254347598e-06,-4.2924655330826274e-06,-4.596753449725976e-06,-3.643478219823487e-06
4,2.7325896054591105e-05,2.6135534245215652e-05,2.4636147683269262e-05,1.8453296878664858e-05,1.824532070935843e-05,1.7914072158613836e-05,1.727411599999338e-05,1.6611406002222426e-05,1.6145023100517706e-05,1.1222392300449714e-05,1.1205841408946708e-05,1.1476700691456605e-05,1.1619218769552724e-05,1.1610243811183064e-05,1.1812929855259165e-05,1.1920427722837357e-05,1.185765957406951e-05,1.1787037282927014e-05,1.1764270127945893e-05,1.1781693961631355e-05,1.1679751927201611e-05
5,2.124974376144753e-05,2.02926382350964e-05,1.924161480985335e-05,1.8646965689203178e-05,1.0627528820860316e-05,1.1364037637740153e-05,1.0993705225704214e-05,1.0950794624932498e-05,1.0478037602905614e-05,1.0382882432970397e-05,1.0266749642322011e-05,1.0632125273370688e-05,1.0439067949704732e-05,1.0064434770501069e-05,1.0292407073238134e-05,1.033049651644455e-05,1.033422587328587e-05,1.012763589192944e-05,9.935861058868272e-06,9.975716098270903e-06,9.623486084948882e-06
6,2.0972550664266697e-07,-1.9540751731709133e-07,-7.212492249529519e-07,-1.0496392378033337e-06,-1.5261852488336028e-06,-1.713086653311285e-06,-2.134605820467906e-06,-2.294143379224191e-06,1.4640798291171367e-06,1.645663482731612e-06,1.6428957661635846e-06,2.0661555403737815e-06,2.1586999493667563e-06,2.0086646073942608e-06,2.3020785827779582e-06,2.412436961985441e-06,2.4660459205290436e-06,2.520455082653904e-06,2.4348084767705465e-06,2.5427758704340726e-06,2.183851232696702e-06
7,2.9355264396619855e-05,2.8124011897483392e-05,2.6482541794921097e-05,2.5570262513682634e-05,2.4534309861335625e-05,2.3871352607604216e-05,2.2653398872172702e-05,2.1445675896526104e-05,2.0430883753368337e-05,1.9832816378171823e-05,1.9305555578781334e-05,1.9335159059073086e-05,1.85351644435033e-05,1.6196827112374005e-05,1.6256037207854526e-05,1.6194126248531958e-05,1.5932819476544104e-05,1.556120857789072e-05,1.5383575744233384e-05,1.536027312362758e-05,1.511748603284324e-05
8,6.426784718285508e-05,6.362027293326325e-05,6.1077333143966e-05,5.933538574730164e-05,5.855979831481604e-05,5.414490546491467e-05,5.304975248893434e-05,5.221481100139135e-05,5.15869874192023e-05,4.934372433787938e-05,4.838787083524469e-05,4.683425205794577e-05,4.550314525337356e-05,4.4914674584516194e-05,4.264070083223918e-05,4.135166011548899e-05,4.054716525244146e-05,3.980127006472338e-05,3.856223894169173e-05,3.726728971567392e-05,3.683629346602108e-05
9,2.4416054718005983e-05,2.3250499871626523e-05,2.1965319146689525e-05,2.108447189847984e-05,2.047653812965803e-05,1.989434611341549e-05,1.8757775533286807e-05,1.7558467642740084e-05,1.677031727656768e-05,1.6321835561164538e-05,1.4235061829818045e-05,1.4520563151665437e-05,1.4320201536211974e-05,1.3898426065178288e-05,1.4095127358626325e-05,1.4084208951354326e-05,1.092339251051895e-05,1.0906115509699467e-05,1.101690280887545e-05,1.1161233416814094e-05,1.1134521049256903e-05
