sample_idx,influence_epoch_0,influence_epoch_1,influence_epoch_2,influence_epoch_3,influence_epoch_4,influence_epoch_5,influence_epoch_6,influence_epoch_7,influence_epoch_8,influence_epoch_9,influence_epoch_10,influence_epoch_11,influence_epoch_12,influence_epoch_13,influence_epoch_14,influence_epoch_15,influence_epoch_16,influence_epoch_17,influence_epoch_18,influence_epoch_19,influence_epoch_20
0,-0.08734515659307363,-0.08683492049749475,-0.0805119236392784,-0.07900368742411956,-0.07901260241123964,-0.0733870567419217,-0.0699856178907794,-0.06882710875288467,-0.06345759072792134,-0.059521068087633466,-0.056058958365611034,-0.05798348258758779,-0.056150250955397496,-0.05212716460664524,-0.049057880183681846,-0.04556068309102557,-0.043156018571608,-0.04118265989563952,-0.03860996120238269,-0.04136115438450361,-0.03860285356131499
1,-0.14009312860434875,-0.12413489470054628,-0.11050552735105157,-0.0991131320479326,-0.0889101738903264,-0.08429811993482872,-0.07418712900471292,-0.07659598283134983,-0.07230431155039696,-0.06922488831332885,-0.06543681442417437,-0.06742854929325404,-0.06617613741400419,-0.059343797805922804,-0.05723617314288276,-0.05378188631948433,-0.0504963320272509,-0.0491295063875441,-0.04629287000716431,-0.04197216869215481,-0.0393113663267286
2,-0.06827016310126055,-0.07168409224686911,-0.07122262027405668,-0.07539143990288721,-0.08352622859820258,-0.08018371522484813,-0.07594033829082036,-0.07519565611437429,-0.07017143585835584,-0.06704861448088195,-0.06422619762088289,-0.06018039123591734,-0.05899842199869454,-0.053933321658405475,-0.051673489819222596,-0.04863138801010791,-0.045522076994529925,-0.04433710624471132,-0.04192160724051064,-0.03866571598518931,-0.03646223050964181
3,-0.102229923257255,-0.09524684144707862,-0.08813599723362131,-0.08411748265643837,-0.082873988270876,-0.07842845319100888,-0.07363662900752388,-0.06974055591126671,-0.06473401025141357,-0.0607151797375991,-0.05731833094796457,-0.05428321217368648,-0.05259331216075225,-0.04850715688371565,-0.04867601706064306,-0.04611658510839334,-0.044431709862692514,-0.042681642018578714,-0.040655293905729195,-0.038278528925729915,-0.036716615708428435
4,-0.013769224209681852,-0.025733045949891675,-0.029940835644083563,-0.03949544606075506,-0.05461470569571247,-0.053801958994881716,-0.053090439789230004,-0.055380190824507736,-0.05245733768242644,-0.051004766621190356,-0.04895597185168299,-0.04561806630590581,-0.04502419710115646,-0.04108037512196461,-0.04049172272061696,-0.038426749903010204,-0.03637877514847787,-0.035693203053597244,-0.03402606824420218,-0.031168166926363483,-0.029435721611662302
5,-0.04106092301208264,-0.036726550377352396,-0.03429059159680037,-0.03127791992665152,-0.028569911042723106,-0.0288937334480579,-0.02742742205009563,-0.026773027831950458,-0.02607599659677362,-0.033866491892695194,-0.033276657026362955,-0.03179926105622144,-0.03140289792827389,-0.030850987111989525,-0.030166638982336735,-0.029422200759654515,-0.028532910881040152,-0.02805325307781459,-0.027009082450604183,-0.026135653404708137,-0.02543631280968839
6,-0.12936939069186337,-0.11910646889009513,-0.08325258376135025,-0.08257617148046847,-0.0868693519878434,-0.08049662735720631,-0.07708427682155161,-0.07680971571971895,-0.07048512549590669,-0.06556521874881582,-0.06194950333519955,-0.05764812388588325,-0.056257582298712805,-0.051408586907200515,-0.04921502478828188,-0.04610850633252994,-0.043985235490254126,-0.04181982911177329,-0.039357858659059275,-0.03651068471481267,-0.0344973030660185
7,-0.0433730618970003,-0.04880927204794716,-0.04757694698491832,-0.050933481463289354,-0.05583567696157843,-0.0524373877706239,-0.05154593291081255,-0.05174385714053642,-0.04748276608734159,-0.04557287182979053,-0.04385599864690448,-0.04003066331279115,-0.03925180688383989,-0.03586670307049644,-0.03473104789009085,-0.03255758246086771,-0.031114690533286193,-0.02976506506820442,-0.02810296165625914,-0.027048644096794305,-0.026051920680401963
8,-0.020333169004516094,-0.014464085968938889,-0.012859950489655603,-0.009710776297652046,-0.003224045995011693,-0.0035224569091951707,0.00015449076090590097,0.004306431677832734,0.0037803368468303233,0.0033886979799717665,0.0043993798972223885,0.0039494234188168775,0.006083660638978472,0.005475236714119092,0.0065045569208450615,0.006497785569081316,0.007602745794429211,0.004531726923232782,0.004301626933738589,0.0039064563970896415,0.0033780210851546144
9,-0.03033358763150318,-0.02324287647206802,-0.02073495275544701,-0.016486484066263074,-0.011456289095804095,-0.01202987453143578,-0.010953144490486011,-0.009959740466001676,-0.010718115692725405,-0.011102831340394914,-0.010713795963965822,-0.010689374921639683,-0.009634377376642078,-0.01024069982668152,-0.009829932321736123,-0.010183546437474433,-0.009913995059832814,-0.009889556082271156,-0.009513578539554146,-0.009310139292210806,-0.0089406307633908
