,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20
0,-5.812942981719971e-05,-0.00012795627117156982,-0.00016413629055023193,-0.00021880865097045898,-0.00026679039001464844,-0.0003260672092437744,-0.0003723949193954468,-0.0004054754972457886,-0.000440746545791626,-0.00042501091957092285,-0.000447198748588562,-0.0004640519618988037,-0.0004737973213195801,-0.0004845559597015381,-0.0004968047142028809,-0.0004981160163879395,-0.0005150437355041504,-0.0005251765251159668,-0.0005282759666442871,-0.0005423277616500854,-0.0005463957786560059
1,-6.276369094848633e-05,-0.00013460218906402588,-0.00015842914581298828,-0.00021792948246002197,-0.0002640634775161743,-0.0003031790256500244,-0.0003295093774795532,-0.0003468841314315796,-0.00036434829235076904,-0.00034114718437194824,-0.0003538280725479126,-0.00036194920539855957,-0.00035750865936279297,-0.0003607422113418579,-0.00036895275115966797,-0.00037610530853271484,-0.00038868188858032227,-0.0003927648067474365,-0.0003937333822250366,-0.00040321052074432373,-0.00041125714778900146
2,2.849102020263672e-05,4.5165419578552246e-05,2.0951032638549805e-05,-1.4334917068481445e-05,-4.0844082832336426e-05,-7.352232933044434e-05,-0.00010578334331512451,-0.00012743473052978516,-0.00015310943126678467,-0.0001264512538909912,-0.00014884769916534424,-0.0001681894063949585,-0.00017651915550231934,-0.00023114681243896484,-0.00025516748428344727,-0.00026091933250427246,-0.0002665221691131592,-0.0002734363079071045,-0.00029309093952178955,-0.00030991435050964355,-0.0003120154142379761
3,-5.188584327697754e-05,-0.00011353194713592529,-0.00012843310832977295,-0.00018399953842163086,-0.00022917985916137695,-0.00027364492416381836,-0.0003166794776916504,-0.0003349035978317261,-0.00036522746086120605,-0.00035037100315093994,-0.0003714263439178467,-0.0003905743360519409,-0.00040499866008758545,-0.0004231482744216919,-0.0004376322031021118,-0.0004435628652572632,-0.0004521012306213379,-0.0004589855670928955,-0.0004635453224182129,-0.0004849284887313843,-0.0004962235689163208
4,-8.77678394317627e-06,-3.069639205932617e-05,-3.1307339668273926e-05,-5.014240741729736e-05,-6.426870822906494e-05,-7.821619510650635e-05,-9.47415828704834e-05,-0.00010783970355987549,-0.00011907517910003662,-0.00011587142944335938,-0.0001232922077178955,-0.00012618303298950195,-0.00014702975749969482,-0.00015282630920410156,-0.0001636594533920288,-0.000172346830368042,-0.00017318129539489746,-0.00018672645092010498,-0.00018972158432006836,-0.00020557641983032227,-0.00021700561046600342
5,5.526840686798096e-05,9.766221046447754e-05,0.00014206767082214355,0.00022462010383605957,0.0002614706754684448,0.00027874112129211426,0.00029981136322021484,0.00031520426273345947,0.0003247559070587158,0.00033348798751831055,0.0003613382577896118,0.00039514899253845215,0.0004231482744216919,0.0003996044397354126,0.0003964751958847046,0.00037331879138946533,0.00037328898906707764,0.000397607684135437,0.0003902316093444824,0.0003784298896789551,0.000368461012840271
6,-7.084012031555176e-05,-0.0001529306173324585,-0.0001862049102783203,-0.0002424865961074829,-0.00028842687606811523,-0.00033549964427948,-0.0003806799650192261,-0.0004016757011413574,-0.0004351586103439331,-0.0004247128963470459,-0.000447690486907959,-0.00046797096729278564,-0.00048595666885375977,-0.0005039125680923462,-0.0005187392234802246,-0.0005228221416473389,-0.0005379468202590942,-0.0005403012037277222,-0.0005494058132171631,-0.0005663782358169556,-0.0005796998739242554
7,-7.838010787963867e-06,-2.931058406829834e-05,-3.8310885429382324e-05,-5.4642558097839355e-05,-6.753206253051758e-05,-8.226931095123291e-05,-9.812414646148682e-05,-9.825825691223145e-05,-0.00011084973812103271,-8.180737495422363e-05,-9.235739707946777e-05,-0.00010323524475097656,-0.0001128166913986206,-0.0001232624053955078,-0.00012999773025512695,-0.00013233721256256104,-0.00013330578804016113,-0.00013239681720733643,-0.00014410912990570068,-0.00015832483768463135,-0.00016234815120697021
8,3.482401371002197e-05,5.774199962615967e-05,8.887052536010742e-05,0.00011143088340759277,0.00014252960681915283,0.00016355514526367188,0.00018170475959777832,0.00020356476306915283,0.0002221912145614624,0.00025403499603271484,0.0002705305814743042,0.00028480589389801025,0.00031062960624694824,0.0003339499235153198,0.0003509223461151123,0.0003635585308074951,0.0003881007432937622,0.00041291117668151855,0.00043044984340667725,0.00044374167919158936,0.00046369433403015137
9,6.471574306488037e-05,0.00011852383613586426,0.00017443299293518066,0.0002683103084564209,0.00031845271587371826,0.00034743547439575195,0.0003797262907028198,0.000407487154006958,0.0004288405179977417,0.0004481971263885498,0.0004936158657073975,0.0005412697792053223,0.0006271302700042725,0.0006231963634490967,0.0006233006715774536,0.0006162524223327637,0.000632554292678833,0.0006713122129440308,0.0006816685199737549,0.0006827265024185181,0.0006880760192871094
10,4.889070987701416e-05,8.32676887512207e-05,0.00012396275997161865,0.00014594197273254395,0.0001777559518814087,0.0001938939094543457,0.0002132505178451538,0.00022733211517333984,0.0002403855323791504,0.00024856626987457275,0.000261157751083374,0.00027082860469818115,0.0002682209014892578,0.00027740001678466797,0.00027517974376678467,0.0002636909484863281,0.00026804208755493164,0.0002677440643310547,0.00026991963386535645,0.00026567280292510986,0.000264972448348999
11,5.359947681427002e-05,9.31769609451294e-05,0.0001354217529296875,0.00021475553512573242,0.0002484172582626343,0.00026148557662963867,0.00027664005756378174,0.0002855062484741211,0.00028873980045318604,0.000291675329208374,0.000317499041557312,0.00034484267234802246,0.00036315619945526123,0.0003406703472137451,0.00033849477767944336,0.00031575560569763184,0.0003179013729095459,0.0003456026315689087,0.0003406703472137451,0.00033292174339294434,0.00032307207584381104
12,4.407763481140137e-05,7.458031177520752e-05,0.00010994076728820801,0.00013028085231781006,0.00016207993030548096,0.00018554925918579102,0.00020235776901245117,0.00021691620349884033,0.00023126602172851562,0.00025072693824768066,0.0002642720937728882,0.0002751648426055908,0.00027851760387420654,0.00029206275939941406,0.00029303133487701416,0.0002837330102920532,0.0002933591604232788,0.000296667218208313,0.0003027915954589844,0.00030171871185302734,0.00030153989791870117
13,4.4733285903930664e-05,7.416307926177979e-05,0.00010801851749420166,0.00012420117855072021,0.0001520216464996338,0.00016091763973236084,0.00016692280769348145,0.0001760423183441162,0.00018405914306640625,0.00018790364265441895,0.00019687414169311523,0.0001933574676513672,0.00019504129886627197,0.00020304322242736816,0.00020194053649902344,0.0001869797706604004,0.00018897652626037598,0.00019310414791107178,0.00019237399101257324,0.00018866360187530518,0.00018340349197387695
14,1.8075108528137207e-05,2.1591782569885254e-05,3.6090612411499023e-05,4.4405460357666016e-05,5.50001859664917e-05,5.91278076171875e-05,6.470084190368652e-05,8.96453857421875e-05,9.611248970031738e-05,0.00015118718147277832,0.00015656650066375732,0.00016359984874725342,0.0001798868179321289,0.0001856386661529541,0.00018931925296783447,0.0001946091651916504,0.0002110004425048828,0.00021852552890777588,0.00022141635417938232,0.0002256333827972412,0.00023527443408966064
15,4.997849464416504e-05,8.592009544372559e-05,0.00012694299221038818,0.0001529306173324585,0.0001903325319290161,0.00020819902420043945,0.00023221969604492188,0.0002533942461013794,0.0002735257148742676,0.00029821693897247314,0.00031606853008270264,0.000331684947013855,0.00033664703369140625,0.0003548860549926758,0.00036022067070007324,0.00035762786865234375,0.0003714710474014282,0.00037889182567596436,0.00038842856884002686,0.00039398670196533203,0.0004021376371383667
16,2.5585293769836426e-05,4.075467586517334e-05,6.182491779327393e-05,7.529556751251221e-05,5.5730342864990234e-05,2.633035182952881e-05,-5.245208740234375e-06,-2.931058406829834e-05,-5.462765693664551e-05,-6.298720836639404e-05,-8.505582809448242e-05,-0.00010511279106140137,-0.00011005997657775879,-0.00016042590141296387,-0.00018993020057678223,-0.00018550455570220947,-0.00018884241580963135,-0.00019180774688720703,-0.00021256506443023682,-0.00022841989994049072,-0.00022949278354644775
17,4.749000072479248e-05,8.079409599304199e-05,0.00011904537677764893,0.00013877451419830322,0.00016961991786956787,0.0001917332410812378,0.0002070218324661255,0.00021992623805999756,0.0002326667308807373,0.00023981928825378418,0.00025127828121185303,0.00026041269302368164,0.0002576559782028198,0.00026901066303253174,0.00026451051235198975,0.0002552121877670288,0.0002624392509460449,0.0002652853727340698,0.00026907026767730713,0.00026632845401763916,0.0002642422914505005
18,3.9964914321899414e-05,6.526708602905273e-05,9.690225124359131e-05,0.00010955333709716797,0.00013455748558044434,0.000141143798828125,0.00015270709991455078,0.00015951693058013916,0.00016535818576812744,0.00016638636589050293,0.00017462670803070068,0.0001787245273590088,0.00016979873180389404,0.00017105042934417725,0.000161781907081604,0.00016091763973236084,0.00016242265701293945,0.00015753507614135742,0.00015211105346679688,0.0001437366008758545,0.00013940036296844482
19,-4.678964614868164e-05,-0.00010821223258972168,-0.00014813244342803955,-0.00019413232803344727,-0.00023543834686279297,-0.00028173625469207764,-0.00032411515712738037,-0.00034680962562561035,-0.0003749281167984009,-0.00034277141094207764,-0.0003663003444671631,-0.00037516653537750244,-0.00037294626235961914,-0.00042507052421569824,-0.00044564902782440186,-0.0004335939884185791,-0.00043882429599761963,-0.00044664740562438965,-0.0004628300666809082,-0.00047409534454345703,-0.0004789978265762329
20,8.702278137207031e-05,0.00016006827354431152,0.00023768842220306396,0.0003508031368255615,0.0004236847162246704,0.00047995150089263916,0.0005239993333816528,0.00057220458984375,0.0006129443645477295,0.0006628930568695068,0.0007318109273910522,0.0007847845554351807,0.0008033663034439087,0.0008207112550735474,0.0008526593446731567,0.0008635818958282471,0.0009003877639770508,0.000958666205406189,0.0009849220514297485,0.001012548804283142,0.0010360181331634521
21,-7.918477058410645e-05,-0.00015184283256530762,-0.0001894533634185791,-0.0002453625202178955,-0.00029386579990386963,-0.00034578144550323486,-0.0003924071788787842,-0.00041256844997406006,-0.00044727325439453125,-0.0004311203956604004,-0.000454634428024292,-0.0004727989435195923,-0.0004922598600387573,-0.0005102604627609253,-0.0005279779434204102,-0.0005223751068115234,-0.0005460232496261597,-0.0005486458539962769,-0.0005553364753723145,-0.0005721002817153931,-0.0005834847688674927
22,4.766881465911865e-05,8.150935173034668e-05,0.00012028217315673828,0.00014385581016540527,0.00018002092838287354,0.0001961439847946167,0.00021630525588989258,0.0002355724573135376,0.0002536773681640625,0.000276714563369751,0.00029265880584716797,0.00030647218227386475,0.00030900537967681885,0.0003255605697631836,0.0003296583890914917,0.00032508373260498047,0.0003372877836227417,0.00034362077713012695,0.00034786760807037354,0.00035102665424346924,0.0003545433282852173
23,5.8010220527648926e-05,9.98079776763916e-05,0.00014516711235046387,0.00017181038856506348,0.00021016597747802734,0.00022999942302703857,0.00024452805519104004,0.0002516210079193115,0.0002666562795639038,0.0002773851156234741,0.0002925395965576172,0.00028680264949798584,0.00028543174266815186,0.0002955198287963867,0.0002920478582382202,0.00029887259006500244,0.00030794739723205566,0.0003072470426559448,0.0003075450658798218,0.00031261146068573,0.00031894445419311523
24,3.941357135772705e-05,6.476044654846191e-05,9.518861770629883e-05,0.00011053681373596191,0.00013719499111175537,0.00015507638454437256,0.0001665055751800537,0.00017523765563964844,0.00018332898616790771,0.0001868605613708496,0.0001958012580871582,0.00019943714141845703,0.00019681453704833984,0.0002044886350631714,0.00019814074039459229,0.00018456578254699707,0.00018858909606933594,0.00018832087516784668,0.00018972158432006836,0.000187605619430542,0.00018227100372314453
25,4.1365623474121094e-05,6.809830665588379e-05,9.973347187042236e-05,0.0001138448715209961,0.00013971328735351562,0.00014713406562805176,0.00015829503536224365,0.00016561150550842285,0.00017136335372924805,0.00017333030700683594,0.00018255412578582764,0.00018522143363952637,0.0001776963472366333,0.00018008053302764893,0.00017099082469940186,0.00017029047012329102,0.0001728534698486328,0.0001688450574874878,0.0001639723777770996,0.00015884637832641602,0.00014756619930267334
26,-7.639825344085693e-05,-0.000161096453666687,-0.00019463896751403809,-0.0002590864896774292,-0.00031384825706481934,-0.0003710240125656128,-0.00042048096656799316,-0.00044323503971099854,-0.00047791004180908203,-0.0004523247480392456,-0.0004693716764450073,-0.00047944486141204834,-0.00047884881496429443,-0.0004890710115432739,-0.0005011558532714844,-0.0005022436380386353,-0.0005109906196594238,-0.0005129128694534302,-0.0005160123109817505,-0.000528678297996521,-0.0005359351634979248
27,-5.7697296142578125e-05,-0.00012587010860443115,-0.00016023218631744385,-0.00021639466285705566,-0.0002636909484863281,-0.00031310319900512695,-0.000360831618309021,-0.0003975033760070801,-0.0004325360059738159,-0.0004202425479888916,-0.0004452913999557495,-0.0004654824733734131,-0.0004872530698776245,-0.0005058646202087402,-0.0005246996879577637,-0.000531420111656189,-0.0005543380975723267,-0.0005603432655334473,-0.0005680173635482788,-0.0005877166986465454,-0.0005956590175628662
28,4.209578037261963e-05,7.143616676330566e-05,0.00010386109352111816,0.00011941790580749512,0.00014771521091461182,0.0001672506332397461,0.0001796633005142212,0.00018884241580963135,0.00019781291484832764,0.00020247697830200195,0.00021213293075561523,0.00021627545356750488,0.00021035969257354736,0.00021947920322418213,0.0002135634422302246,0.00020070374011993408,0.00020547211170196533,0.00020648539066314697,0.00020845234394073486,0.0002067089080810547,0.00020553171634674072
29,4.6133995056152344e-05,7.830560207366943e-05,0.00011718273162841797,0.00013808906078338623,0.00017021596431732178,0.0001958310604095459,0.0002148747444152832,0.00023208558559417725,0.0002490878105163574,0.0002704709768295288,0.0002863556146621704,0.00029912590980529785,0.00030428171157836914,0.0003196895122528076,0.00032275915145874023,0.00031685829162597656,0.00032882392406463623,0.0003341883420944214,0.00034177303314208984,0.0003391951322555542,0.00034493207931518555
30,-1.4871358871459961e-05,-4.8607587814331055e-05,-5.7384371757507324e-05,-8.974969387054443e-05,-0.00011867284774780273,-0.00014893710613250732,-0.00017911195755004883,-0.0001987069845199585,-0.0002209395170211792,-0.00019206106662750244,-0.00021222233772277832,-0.00022843480110168457,-0.0002330094575881958,-0.0002868920564651489,-0.000309869647026062,-0.00031481683254241943,-0.0003204047679901123,-0.00032497942447662354,-0.0003425031900405884,-0.00035816431045532227,-0.00036810338497161865
31,4.303455352783203e-05,7.206201553344727e-05,0.00010764598846435547,0.0001264810562133789,0.0001575946807861328,0.0001687854528427124,0.00018388032913208008,0.00019706785678863525,0.00020942091941833496,0.00022214651107788086,0.00023402273654937744,0.00024335086345672607,0.0002444237470626831,0.000255778431892395,0.0002523064613342285,0.0002515465021133423,0.0002589672803878784,0.00026078522205352783,0.00026573240756988525,0.0002631545066833496,0.00026482343673706055
32,5.054473876953125e-05,8.812546730041504e-05,0.00012825429439544678,0.00015269219875335693,0.00018706917762756348,0.00020392239093780518,0.00022457540035247803,0.00024221837520599365,0.0002590864896774292,0.0002702176570892334,0.0002876371145248413,0.00029306113719940186,0.00029765069484710693,0.00031366944313049316,0.00031319260597229004,0.00031672418117523193,0.00034290552139282227,0.00036247074604034424,0.00037801265716552734,0.00039471685886383057,0.000411108136177063
33,4.7266483306884766e-05,7.95125961303711e-05,0.00011591613292694092,0.00013434886932373047,0.00016433000564575195,0.00017532706260681152,0.00019694864749908447,0.00021912157535552979,0.00023858249187469482,0.0002499222755432129,0.00026504695415496826,0.0002585798501968384,0.000247955322265625,0.0002453923225402832,0.00024919211864471436,0.00023737549781799316,0.00024956464767456055,0.0002548694610595703,0.00025650858879089355,0.0002592802047729492,0.0002611875534057617
34,-5.415081977844238e-05,-0.00010685622692108154,-0.00012530386447906494,-0.0001713186502456665,-0.00020709633827209473,-0.0002469569444656372,-0.0002867281436920166,-0.0003130584955215454,-0.0003400146961212158,-0.0003107041120529175,-0.0003387182950973511,-0.0003611147403717041,-0.00036910176277160645,-0.000387340784072876,-0.00039690732955932617,-0.0003859400749206543,-0.00040522217750549316,-0.0004063248634338379,-0.000421181321144104,-0.00043807923793792725,-0.00044177472591400146
35,4.41819429397583e-05,7.511675357818604e-05,0.00010849535465240479,0.00012417137622833252,0.0001408308744430542,0.00014986097812652588,0.00016412138938903809,0.00017355382442474365,0.0001821964979171753,0.00018565356731414795,0.0001945793628692627,0.00018931925296783447,0.00018180906772613525,0.00018630921840667725,0.00017663836479187012,0.00017662346363067627,0.00017757713794708252,0.00017364323139190674,0.00016714632511138916,0.00015431642532348633,0.0001459568738937378
36,-5.224347114562988e-05,-0.00011499226093292236,-0.00014437735080718994,-0.00019635260105133057,-0.00024121999740600586,-0.00029553472995758057,-0.00033824145793914795,-0.000374525785446167,-0.0004071146249771118,-0.0003921389579772949,-0.000416681170463562,-0.00043438374996185303,-0.0004560798406600952,-0.00046569108963012695,-0.0004845261573791504,-0.0004940032958984375,-0.0005060285329818726,-0.0005133897066116333,-0.000521734356880188,-0.0005421191453933716,-0.0005503743886947632
37,3.115832805633545e-05,5.173683166503906e-05,9.019672870635986e-05,0.00010912120342254639,0.00013650953769683838,0.00015562772750854492,0.00017149746417999268,0.0001977086067199707,0.00021953880786895752,0.00025360286235809326,0.0002738833427429199,0.0002906918525695801,0.00030393898487091064,0.0003290921449661255,0.0003185570240020752,0.0002953261137008667,0.0002878904342651367,0.00027476251125335693,0.0002668648958206177,0.0002577751874923706,0.0002558678388595581
38,4.239380359649658e-05,6.988644599914551e-05,0.00010201334953308105,0.00011689960956573486,0.00014334917068481445,0.00015178322792053223,0.0001627206802368164,0.00017115473747253418,0.00017823278903961182,0.00018104910850524902,0.00018875300884246826,0.00018687546253204346,0.0001802593469619751,0.00018562376499176025,0.00017842650413513184,0.00016289949417114258,0.00016430020332336426,0.0001618415117263794,0.00016151368618011475,0.00015397369861602783,0.0001493394374847412
39,5.747377872467041e-05,0.00010198354721069336,0.0001487135887145996,0.00023354589939117432,0.00027348101139068604,0.0002934187650680542,0.00031675398349761963,0.00033417344093322754,0.00033336877822875977,0.0003440678119659424,0.00037960708141326904,0.0004200935363769531,0.0004983991384506226,0.00048182904720306396,0.0004868805408477783,0.00047053396701812744,0.00047810375690460205,0.0005105584859848022,0.0005107372999191284,0.0004986822605133057,0.0004896968603134155
40,4.698336124420166e-05,7.875263690948486e-05,0.0001150965690612793,0.00013355910778045654,0.00016483664512634277,0.0001758784055709839,0.00019021332263946533,0.00021226704120635986,0.00023101270198822021,0.0002413541078567505,0.00025935471057891846,0.0002861320972442627,0.0002733469009399414,0.0002910792827606201,0.00029474496841430664,0.00028067827224731445,0.0002902001142501831,0.000291481614112854,0.00029355287551879883,0.00029411911964416504,0.00029283761978149414
41,6.099045276641846e-05,0.00010704994201660156,0.000157281756401062,0.00022567808628082275,0.0002943873405456543,0.00035803020000457764,0.00042156875133514404,0.00047947466373443604,0.0005342215299606323,0.0005809813737869263,0.0007022768259048462,0.0007722079753875732,0.0008834302425384521,0.000912100076675415,0.0009329468011856079,0.0009487420320510864,0.0009857118129730225,0.0010461360216140747,0.0010836869478225708,0.0011082291603088379,0.001136094331741333
42,-4.863739013671875e-05,-0.00010824203491210938,-0.00014163553714752197,-0.0001757591962814331,-0.00020545721054077148,-0.00024640560150146484,-0.0002785325050354004,-0.00028999149799346924,-0.00031438469886779785,-0.0002901703119277954,-0.0003110170364379883,-0.00033135712146759033,-0.0003552287817001343,-0.0003717392683029175,-0.0003854036331176758,-0.0003942549228668213,-0.00041212141513824463,-0.0004158318042755127,-0.0004306882619857788,-0.00044937431812286377,-0.00045499205589294434
43,3.8683414459228516e-05,6.479024887084961e-05,9.676814079284668e-05,0.00011369585990905762,0.00014415383338928223,0.0001665353775024414,0.0001844167709350586,0.00020514428615570068,0.00022330880165100098,0.0002535879611968994,0.0002700984477996826,0.00028409063816070557,0.00030191242694854736,0.0003229081630706787,0.00033861398696899414,0.00033901631832122803,0.00035996735095977783,0.00038233399391174316,0.0003989189863204956,0.0004075169563293457,0.0004260540008544922
44,5.7309865951538086e-05,0.00010073184967041016,0.00014539062976837158,0.0002276599407196045,0.0002660602331161499,0.00028267502784729004,0.00030118227005004883,0.00031322240829467773,0.0003156512975692749,0.00032298266887664795,0.0003528594970703125,0.00038214027881622314,0.00037235021591186523,0.00035190582275390625,0.00035181641578674316,0.00033177435398101807,0.0003382265567779541,0.0003351867198944092,0.00033548474311828613,0.00032870471477508545,0.0003241598606109619
