sample_idx,influence_epoch_0,influence_epoch_1,influence_epoch_2,influence_epoch_3,influence_epoch_4,influence_epoch_5,influence_epoch_6,influence_epoch_7,influence_epoch_8,influence_epoch_9,influence_epoch_10,influence_epoch_11,influence_epoch_12,influence_epoch_13,influence_epoch_14,influence_epoch_15,influence_epoch_16,influence_epoch_17,influence_epoch_18,influence_epoch_19,influence_epoch_20
0,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571,-6.488571
1,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024,-34.37024
2,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833,-20.219833
3,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966,29.645966
4,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888,-15.856888
5,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623,40.88623
6,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357,-3.64357
7,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612,-13.817612
8,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124,-24.13124
9,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927,-5.4868927
