sample_idx,influence_epoch_0,influence_epoch_1,influence_epoch_2,influence_epoch_3,influence_epoch_4,influence_epoch_5,influence_epoch_6,influence_epoch_7,influence_epoch_8,influence_epoch_9,influence_epoch_10,influence_epoch_11,influence_epoch_12,influence_epoch_13,influence_epoch_14,influence_epoch_15,influence_epoch_16,influence_epoch_17,influence_epoch_18,influence_epoch_19,influence_epoch_20
0,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064,-25.537064
1,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645,-13.8354645
2,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021,-16.59021
3,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606,-32.4606
4,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598,-38.70598
5,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279,27.298279
6,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655,-42.696655
7,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747,-38.29747
8,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492,-32.507492
9,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697,36.829697
