epoch,test_accuracy,val_loss,train_loss
-1,0.5,0.7119288444519043,0.0
0,0.8199999928474426,0.4010592997074127,0.6199927861486786
1,0.8899999856948853,0.32555681467056274,0.4156544339761931
2,0.8899999952316284,0.2687743604183197,0.3232952346465029
3,0.88999995470047,0.2744441032409668,0.31990224076210744
4,0.9199999570846558,0.24973106384277344,0.31073539600852546
5,0.9299999976158142,0.24398575723171234,0.3032762408256531
6,0.9299999976158142,0.23924332857131958,0.29636505246162415
7,0.9399999976158142,0.23577560484409332,0.28992193937301636
