sample_idx,influence_epoch_0,influence_epoch_1,influence_epoch_2,influence_epoch_3,influence_epoch_4,influence_epoch_5,influence_epoch_6,influence_epoch_7,influence_epoch_8,influence_epoch_9,influence_epoch_10,influence_epoch_11,influence_epoch_12,influence_epoch_13,influence_epoch_14,influence_epoch_15,influence_epoch_16,influence_epoch_17,influence_epoch_18,influence_epoch_19,influence_epoch_20
0,1.533455730791918e-05,1.5316749866854426e-05,1.528810884898772e-05,1.517229194602371e-05,1.5280730846165382e-05,1.5169031725618258e-05,1.5410098610841996e-05,1.5305724165332883e-05,1.5184705985444476e-05,1.5095992435714433e-05,1.4968805600401676e-05,1.4928452202048503e-05,1.4869391041358475e-05,1.4879528385808129e-05,1.491550681169685e-05,1.4828294935264519e-05,1.4746086775240162e-05,1.4679173143424546e-05,1.4525293597316705e-05,1.4426048738053978e-05,1.4331687939243144e-05
1,1.6509482576146345e-05,1.729123517757823e-05,1.834635957601822e-05,1.8687908196292882e-05,1.9220639558292985e-05,1.9475161971207936e-05,1.9825633525882552e-05,1.9991596880824452e-05,2.035170045748434e-05,2.0678605976447204e-05,2.0972069107579277e-05,2.11882166006987e-05,2.1497831392851683e-05,2.1348055297052337e-05,2.1522928687689784e-05,2.168158796486209e-05,2.186124056590062e-05,2.1832271606411333e-05,2.1580969905699673e-05,2.1882916097982658e-05,2.188619247967269e-05
2,-8.755314850557733e-07,-9.501906157142063e-07,-1.1017674486911129e-06,-9.524795661130583e-07,-1.1688108568182786e-06,-9.689573175357183e-07,-1.184893945382615e-06,-1.0609544889225207e-06,-1.0046825396474518e-06,-9.83806252708614e-07,-9.057327126192165e-07,-1.1874034770392787e-06,-1.4142434186198567e-06,-1.5365426556946166e-06,-1.6437702552523015e-06,-1.6105247986523338e-06,-1.5187085302322556e-06,-1.5843122260406895e-06,-1.4201440734436372e-06,-1.2397490449720775e-06,-1.232833384760263e-06
3,6.165979795852077e-06,6.134713151846435e-06,6.133135123244598e-06,5.9223710104744874e-06,5.87182094265242e-06,6.266074068408528e-06,6.198962962806066e-06,6.07502593438828e-06,6.124699478364693e-06,6.157714138045934e-06,6.1064433400516264e-06,6.154886795684787e-06,6.143824163775567e-06,1.6104007431767994e-05,1.6230161300314192e-05,1.6509934170412545e-05,1.6939049415594367e-05,1.721865038817363e-05,1.7628979573889036e-05,1.863646028783097e-05,1.8278900132199114e-05
4,1.5227434091481914e-05,1.530961603516601e-05,1.551048120693596e-05,1.5407009691147133e-05,1.5484377944227807e-05,1.542159235329365e-05,1.562549887348861e-05,1.5553644035841826e-05,1.5438038664555563e-05,1.53616059666226e-05,1.5280899675157072e-05,1.5326393096712162e-05,1.5367886066276395e-05,1.5320394557331992e-05,1.527901657305383e-05,1.5248421902343528e-05,1.5205278417638456e-05,1.5296887637419114e-05,1.5113328182472535e-05,1.5026479822664731e-05,1.4939882900704927e-05
5,3.063539389631642e-05,2.7696290953144777e-05,2.368681700633681e-05,2.1811459783009712e-05,1.9751899636421688e-05,1.8035106850376064e-05,1.7048053104750286e-05,1.591395236944347e-05,2.397879698572946e-05,2.380779677041618e-05,1.705118112870625e-05,2.099776832155067e-05,2.174900918860558e-05,2.1866490084396768e-05,2.2051250465516e-05,2.2583321439865933e-05,2.2946393518750907e-05,2.2850247964240496e-05,1.9290025085511322e-05,2.0302773737515003e-05,2.0043748294439583e-05
6,1.585542865980634e-05,1.583089316079081e-05,1.580355770659331e-05,1.569317034896161e-05,1.5786606477342624e-05,1.5660192468286784e-05,1.589433158552551e-05,1.5789005561553243e-05,1.566124198022505e-05,1.5565905915801177e-05,1.5446725900106033e-05,1.5401057666323496e-05,1.533764514584164e-05,1.53396205061718e-05,1.5365304644738238e-05,1.5274328809696508e-05,1.5188865459970663e-05,1.5128623010064738e-05,1.4982112700258895e-05,1.4878952653102248e-05,1.478069201767067e-05
7,6.076392248832813e-06,5.904557793844613e-06,5.442756036233451e-06,5.583355224085673e-06,5.312905244662233e-06,5.407505072403796e-06,5.192997557469483e-06,5.356903665768723e-06,5.447663510991923e-06,5.497989750140807e-06,5.584298351749688e-06,5.1455397021497795e-06,4.7136267539109535e-06,4.7163992520093425e-06,4.667713984764379e-06,4.707031613910347e-06,4.842506921273434e-06,4.5754538010301595e-06,4.790790405617627e-06,5.0391838301195654e-06,5.0379925452079934e-06
8,1.571535168036303e-05,1.5734487427609917e-05,1.5789002701525778e-05,1.567005656658988e-05,1.5821508564216462e-05,1.5721002936945155e-05,1.5991018511713463e-05,1.5889646872550218e-05,1.57746296151675e-05,1.567327913841872e-05,1.555441773756364e-05,1.558383934269463e-05,1.558132153923138e-05,1.5564093503153088e-05,1.5601145756274534e-05,1.5534379122071438e-05,1.5461657709972083e-05,1.5447264649238488e-05,1.526199700877381e-05,1.5160406564034275e-05,1.5056961721835269e-05
9,2.945872555489536e-05,2.6707536727919454e-05,1.8181077234978874e-05,1.6237184983463725e-05,1.4393263718057077e-05,1.2956765744044929e-05,1.2110327096252056e-05,1.0861009852786055e-05,8.79801721985216e-06,7.542176489198279e-06,7.103136438790985e-06,6.3676993945605064e-06,5.8826968060194225e-06,5.846324193346793e-06,5.666628480185369e-06,5.27273543563647e-06,7.544547825731136e-08,5.239359555898042e-06,5.349483424888779e-06,2.2553496744241568e-05,2.2217757965743268e-05
10,2.979576661715497e-05,2.6960601321768108e-05,2.2782767429764864e-05,2.0867157607809296e-05,1.861155257852178e-05,2.5918486765152476e-05,2.4902561853145927e-05,2.484453700915818e-05,2.2874919040528296e-05,2.270527553455589e-05,2.305495267745679e-05,2.1962122443967967e-05,2.2202844287773895e-05,2.217636853862839e-05,2.2115926589831925e-05,1.620199288379509e-05,1.6615079903556132e-05,1.6565740038016793e-05,1.7099271280001992e-05,1.812571698315145e-05,1.790282735455653e-05
11,1.5396712008253534e-05,1.540867080053703e-05,1.5452769115854958e-05,1.5326920148034266e-05,1.5494454126077818e-05,1.5410991366187126e-05,1.5713566235699374e-05,1.5613049724639483e-05,1.5490889004283365e-05,1.5396691677626405e-05,1.5266225522766033e-05,1.5303190895560246e-05,1.5308103613697815e-05,1.5317002521261258e-05,1.5369171707630815e-05,1.5304403353340933e-05,1.522662471384776e-05,1.520754340087408e-05,1.5036912568792893e-05,1.493339475381879e-05,1.4833929467773569e-05
12,2.733481470981244e-05,2.889462262316944e-05,2.5069459573353582e-05,2.2873223183634032e-05,4.972763321950592e-06,5.109973813044194e-06,1.552792757186748e-05,1.690653085690471e-05,1.7255056028624794e-05,1.849803906390269e-05,1.9294360014929057e-05,1.9467569355870473e-05,2.0728110482559396e-05,2.0911787754437755e-05,2.1071938832698054e-05,2.186038192686053e-05,2.240464385965248e-05,2.27229697483213e-05,2.319616395419323e-05,2.4407648265107707e-05,2.4049269485490173e-05
13,3.9487994683553395e-05,3.658265783544206e-05,3.349185052545741e-05,1.242432115633797e-05,1.2195757401286152e-05,1.2213372330766368e-05,1.1852995406134912e-05,1.1951389295847789e-05,1.1980110067108463e-05,1.2018096583061658e-05,1.2037380153643772e-05,1.1711470632312434e-05,1.119141048019481e-05,1.1270841035624974e-05,1.1221792276137968e-05,1.1129109653690694e-05,1.1186333810809382e-05,1.0807205567563196e-05,1.0809947671601436e-05,1.0956071141196625e-05,1.0938539914890334e-05
14,9.161583200851965e-06,9.984380621837547e-06,1.149843326826417e-05,1.2011933582844543e-05,1.2450535730930952e-05,1.2801686970919034e-05,1.3287330471408334e-05,1.6126327446762018e-05,1.6632803477045492e-05,1.6789711499613358e-05,1.7028500376506668e-05,1.770164632156184e-05,1.7915218159471327e-05,1.7710062464514923e-05,1.7874125335201804e-05,1.8050243341699982e-05,1.7991951191747997e-05,1.790968996985214e-05,1.7586629200886665e-05,1.759989493623539e-05,1.806213669620426e-05
15,3.053755145853689e-05,2.8362910663261312e-05,2.5894381068996138e-05,2.428586997433516e-05,2.2564713175683093e-05,2.1223622789272335e-05,2.0074213826152156e-05,1.9313254937977063e-05,1.795968723419272e-05,1.7125804031222213e-05,1.6608335781209946e-05,1.5615256615852583e-05,1.4611406564253155e-05,1.4530252989799658e-05,1.4435064362539136e-05,2.203398428947595e-05,2.546550969359319e-05,2.5320578593069487e-05,2.518552605528116e-05,2.5506037289785195e-05,2.441020898900345e-05
16,2.302448626047369e-05,2.155449857499938e-05,1.859239209318265e-05,1.7386565990629116e-05,1.640118525226797e-05,1.5579782863472525e-05,1.5018101953993078e-05,1.5046268154116067e-05,1.3820012342454991e-05,1.3827971189586766e-05,1.4185025952319324e-05,1.3407573968418018e-05,1.3967308624818688e-05,1.4054906149104534e-05,1.3996116692827088e-05,1.384507030382959e-05,1.4049497199766527e-05,1.4088880200860074e-05,1.4436690200515583e-05,1.4211303677773578e-05,1.3611116183707231e-05
17,3.321756908462101e-05,3.0988119151919026e-05,2.8498590220286176e-05,2.666065039378935e-05,2.4809219444259943e-05,2.3556696895361432e-05,2.205316387700845e-05,2.1174722436767555e-05,1.9739984448433015e-05,1.8856884399662232e-05,1.8173787764275233e-05,1.7114598172472498e-05,1.591090490319334e-05,1.5832748887537063e-05,1.5699257401457262e-05,1.4925692270853875e-05,1.4814442602841758e-05,1.4312291184856312e-05,1.3847005949959699e-05,1.3137363623250821e-05,1.2043419356740058e-05
18,1.5779039235519387e-05,1.5791388269372306e-05,1.583086465900039e-05,1.5714673128194117e-05,1.5825723504907124e-05,1.5715286047938565e-05,1.5949513256500227e-05,1.5857103155733464e-05,1.5736432218448084e-05,1.5629169892034972e-05,1.5514862845965268e-05,1.5522425789544727e-05,1.548624194323578e-05,1.547757047152622e-05,1.5486154331106824e-05,1.5402891417634758e-05,1.5333377013558915e-05,1.530565337834983e-05,1.5135611004118223e-05,1.502850783185495e-05,1.4928839405450942e-05
19,1.3256968532223785e-05,1.325305979585175e-05,1.3240567292003636e-05,1.3152691406184876e-05,1.3336677539243821e-05,1.324378522631023e-05,1.3605892584321326e-05,1.353186225750325e-05,1.344995560632972e-05,1.3381347882581482e-05,1.3288519593220343e-05,1.3229955520307612e-05,1.3185686604930566e-05,1.3266870257641467e-05,1.3399457758967054e-05,1.333558824551654e-05,1.3282937420469178e-05,1.3239178022271393e-05,1.3150023760272984e-05,1.3081429337713433e-05,1.3014629663656487e-05
20,7.621700214715101e-06,7.715448015536795e-06,8.095417383830146e-06,8.648721409989381e-06,9.01676857442012e-06,1.1232115455734361e-05,1.1625999967609293e-05,1.1718472918380179e-05,1.1619721708686725e-05,1.1568789774144644e-05,1.1638819529410383e-05,1.1725790977418636e-05,1.1869225133239114e-05,1.1807565168032214e-05,1.1753606008035177e-05,1.2486484855457524e-05,1.2628680922702878e-05,1.2987968446294517e-05,1.2744633788759664e-05,1.267301001161354e-05,1.2949902701423464e-05
21,1.7237289605666855e-05,1.7214670314156037e-05,1.729043074658206e-05,1.715680083345219e-05,1.7194253185278713e-05,1.7116185144806103e-05,1.7244906528469603e-05,1.714290783169018e-05,1.7006621613242833e-05,1.6926010161369078e-05,1.6818121775870062e-05,1.683194918933995e-05,1.6777430970941174e-05,1.670736660497548e-05,1.6640932278007068e-05,1.6551257391889792e-05,1.649532216028108e-05,1.6494049008471667e-05,1.625252130296017e-05,1.6157831930792337e-05,1.606453355711783e-05
22,3.271469730909606e-05,2.9403456342810663e-05,2.6270686430075586e-05,2.4019298890907997e-05,2.2093089812930435e-05,2.061178487900431e-05,1.9337646366283926e-05,1.830630495273343e-05,1.6312049803427277e-05,2.5398467096441915e-05,2.5188232323261198e-05,2.4134704798675506e-05,2.4245392351848475e-05,2.429582060503465e-05,2.42550472306248e-05,2.448391026303259e-05,2.474471198054237e-05,2.4922531866049378e-05,2.4872989819430773e-05,2.520477990305043e-05,2.0226821756172402e-05
23,-2.380920762592782e-06,-2.572816709273758e-06,-3.048738409221071e-06,-3.0158972758567367e-06,-3.290203842436157e-06,-3.3656371366864267e-06,-3.6579522561780336e-06,-3.636653071879506e-06,-3.591419766951115e-06,-3.5805283021406446e-06,-3.5328148486268234e-06,1.1014717280430857e-06,6.875462593001711e-07,7.818756475528556e-07,7.605285121718658e-07,7.629012230020076e-07,1.4426667361722588e-05,1.4607915006271717e-05,1.5172855845769955e-05,1.6165070505198365e-05,1.5857307938626103e-05
24,1.0758437204569866e-05,1.1222721207907187e-05,1.1529022149915112e-05,1.1817743894906131e-05,1.2881602744977193e-05,1.3378409827965816e-05,1.352749413184156e-05,1.4785133379591017e-05,1.5117157235474249e-05,1.6271462770299376e-05,1.6855315437817573e-05,1.6998789628030092e-05,1.8123242358353305e-05,1.834698362605025e-05,1.8468227005947683e-05,1.9073352478433643e-05,1.9599720719245772e-05,1.991206680730526e-05,2.0402298347427813e-05,2.1428102811704576e-05,2.1120398569600902e-05
25,7.3422418860168774e-06,7.353416649847086e-06,7.378266602872222e-06,7.427659446162205e-06,7.639990877182577e-06,7.554509477329271e-06,7.965203002344505e-06,7.94321456724818e-06,7.897740003799761e-06,7.861470830769026e-06,7.837171784113337e-06,7.824321492936654e-06,8.099268813380635e-06,8.226294192940797e-06,8.349503321383557e-06,8.457057650007734e-06,8.471590635648738e-06,8.480727364187483e-06,8.415502230455649e-06,8.377845598721166e-06,8.416237050408988e-06
