sample_idx,influence_epoch_0,influence_epoch_1,influence_epoch_2,influence_epoch_3,influence_epoch_4,influence_epoch_5,influence_epoch_6,influence_epoch_7,influence_epoch_8,influence_epoch_9,influence_epoch_10,influence_epoch_11,influence_epoch_12,influence_epoch_13,influence_epoch_14,influence_epoch_15,influence_epoch_16,influence_epoch_17,influence_epoch_18,influence_epoch_19,influence_epoch_20
0,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354,74.66354
1,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865,5.4092865
2,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702,57.33702
3,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247,96.87247
4,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526,-58.139526
5,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054,-3.5124054
6,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197,18.808197
7,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049,-56.79049
8,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982,-22.227982
9,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238,-9.234238
10,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533,13.558533
11,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105,-9.254105
12,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134,-0.47325134
13,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685,102.8685
14,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002,-38.718002
15,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186,-15.315186
16,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501,-54.09501
17,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854,16.362854
18,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415,2.953415
19,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591,51.63591
20,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087,8.480087
