sample_idx,influence_epoch_0,influence_epoch_1,influence_epoch_2,influence_epoch_3,influence_epoch_4,influence_epoch_5,influence_epoch_6,influence_epoch_7,influence_epoch_8,influence_epoch_9,influence_epoch_10,influence_epoch_11,influence_epoch_12,influence_epoch_13,influence_epoch_14,influence_epoch_15,influence_epoch_16,influence_epoch_17,influence_epoch_18,influence_epoch_19,influence_epoch_20
0,-0.28276746871415526,-0.2773226657882333,-0.25186452351044863,-0.2364555857493542,-0.22338377183768898,-0.20688494597561657,-0.1846380754141137,-0.16877168283099309,-0.16522580361925066,-0.17157506349030882,-0.1715593020489905,-0.16705487100989558,-0.191208990116138,-0.19404324010247365,-0.18656999163795263,-0.17249700240790844,-0.1566714203072479,-0.14277372939977795,-0.12727188016287982,-0.11293578994082054,-0.10259660630254075
1,-0.6133169644745067,-0.6084081896115094,-0.5761146955192089,-0.5565637885592878,-0.5339390350272879,-0.5130008403793909,-0.35215043037896976,-0.3102304538479075,-0.28387226862832904,-0.270840605313424,-0.255320590629708,-0.22298159822821617,-0.23190700527629815,-0.2207253349479288,-0.212115787435323,-0.19172417542722542,-0.17234330769861117,-0.15524408221244812,-0.13749612908577546,-0.12206196261831792,-0.10991822942742147
2,-0.11754526157164946,-0.1151195052661933,-0.10967105819145218,-0.10165554052218795,-0.09538404573686421,-0.08797248741029762,-0.0811922297871206,-0.07315880036912858,-0.06463898342917673,-0.05561680128448643,-0.04946468050184194,-0.03873648209264502,-0.038024729383323574,-0.03512633964237466,-0.033021380397258326,-0.02985077103221556,-0.02752758979477221,-0.025528881451464258,-0.02316860903374618,-0.023255777516169474,-0.021528687793761492
3,-0.02727666298596887,-0.02646298528270563,-0.022366450750268996,-0.021003814901632722,-0.01973753560014302,-0.017850892003480112,-0.01666834839124931,-0.02003832848276943,-0.01888486415555235,-0.01920916729432065,-0.01817435139673762,-0.015664711718272883,-0.018791376416629646,-0.019260065630078316,-0.018536628063884564,-0.017693283276457805,-0.01621018704463495,-0.015080895675055217,-0.0139335547137307,-0.012027800745272543,-0.016988822753774002
4,-0.01563237444497645,-0.01746347761945799,-0.020892984757665545,-0.019241041503846645,-0.016811725741717964,-0.0144962714985013,-0.018425253743771464,-0.022253730974625796,-0.022429411357734352,-0.01900048484094441,-0.019051307972404175,-0.019167383812600747,-0.019990242799394764,-0.0201739431504393,-0.020484492430114187,-0.026336284005083144,-0.02677352775936015,-0.028067098362953402,-0.02959186942462111,-0.03040751455409918,-0.029256988054839894
5,-0.06151137762935832,-0.06047307082917541,-0.058100005611777306,-0.05202841677237302,-0.049660110322292894,-0.04739378433441743,-0.04350925062317401,-0.04126069141784683,-0.036573066958226264,-0.032069566717837006,-0.02879786427365616,-0.021754386252723634,-0.01966247539530741,-0.017232339436304756,-0.015854736881010467,-0.013748547229624819,-0.012641283788980218,-0.01172901620157063,-0.010446106229210272,-0.009736280011566123,-0.009131072394666262
6,0.139742108178325,0.13537159078987315,0.12082643958274275,0.11406484985491261,0.10877143510151654,0.10215317941037938,0.09126997186103836,0.08006996990297921,0.08443698566406965,0.08308690931880847,0.07886106168734841,-0.0061471211029129336,0.02609211950766621,0.04693736911576707,0.054381498688599095,0.05524032858374994,0.05175412639800925,0.0482259876007447,0.04222085229412187,0.0357297156660934,0.03240513332275441
7,-0.03304187858157093,-0.03172608323802706,-0.02730780355341267,-0.025757522518688347,-0.023473225126508623,-0.021073235518997535,-0.018822345416992903,-0.017217329346749466,-0.01713409753574524,-0.018454068864230067,-0.01828744771046331,-0.016229735418164637,-0.020629896469472442,-0.022059741560951807,-0.021777538815513253,-0.02041060371993808,-0.035739085979002994,-0.0409238499996718,-0.04057034762445255,-0.03922185940973577,-0.037536061223363504
8,-0.39564157149288803,-0.3917718775337562,-0.36799074010923505,-0.3590422988636419,-0.34431650256738067,-0.3318793673533946,-0.3074149026651867,-0.2766836868249811,-0.24762184818973765,-0.21663282555527985,-0.1848734475497622,-0.11366229251143523,-0.05338393177953549,-0.17396875779377297,-0.16620142248575576,-0.1507209994160803,-0.13692496038856916,-0.12467734215897508,-0.11121477087726817,-0.09953208330261987,-0.09103351121302694
9,-0.5686631717253476,-0.5644237095257267,-0.5333209732780233,-0.5158272164408118,-0.4949134907219559,-0.4759890277055092,-0.4392673010006547,-0.3913561401423067,-0.2693574304576032,-0.25715457840124145,-0.24237079729209654,-0.21339585501118563,-0.22498155961511657,-0.2162434909841977,-0.20266577595612034,-0.18350764733622782,-0.16498133764252998,-0.14938484819140285,-0.13212644643499516,-0.11747267657483462,-0.1059408845321741
10,-0.4341425393940881,-0.33952896000118926,-0.3028167749289423,-0.30625281285028905,-0.2887014762382023,-0.2677692776196636,-0.24114889348857105,-0.2111440887383651,-0.19341016898397356,-0.18828345113433897,-0.1813082588778343,-0.16779424250125885,-0.18675884359981865,-0.18490131557337008,-0.17369108961429447,-0.15885715071635786,-0.14293126796837896,-0.12949072521587368,-0.11441039523924701,-0.10151550172304269,-0.0912932202918455
11,-0.2597427097498439,-0.25515579286729917,-0.24143418506719172,-0.22997821844182909,-0.2184980836464092,-0.20692618351313286,-0.19028370946762152,-0.17206451794481836,-0.15292848000535741,-0.1336362975416705,-0.11638764300732873,-0.07937524584122002,-0.05701325394329615,-0.03752630871531437,-0.027542721849385998,-0.017192582792631583,-0.013226226874394342,-0.009872928028926253,-0.007911343876912724,-0.007772080487484345,-0.0071137270497274585
12,-0.14552078914130107,-0.14203269872814417,-0.1365219030994922,-0.12823445704998448,-0.12102071294793859,-0.11325250699883327,-0.10481996915768832,-0.09556429035728797,-0.08499083912465721,-0.07352288567926735,-0.06470842231647111,-0.04709203707170673,-0.039278593787457794,-0.03173311684076907,-0.02753201364976121,-0.022429199219914153,-0.02029723049781751,-0.01818770801764913,-0.016063371251220815,-0.015032024297397584,-0.014717569065396674
